industry,country,referral_source,is_trial,churn_flag,plan_tier,seats,mrr_amount,arr_amount,billing_frequency,auto_renew_flag,subscription_age_days,total_upgrades,total_downgrades,total_usage,average_usage,average_usage_duration,total_errors,beta_feature_usage,unique_features_used,total_support_tickets,average_resolution_time,average_first_response_time,average_satisfaction,escalation_count,account_age_days,revenue_per_seat,customer_activity_score,ticket_resolution_efficiency,usage_per_feature,error_rate,satisfaction_index
4,3,1,0,1,0,16,304,3648,0,1,668,2,0,77.0,9.625,2917.125,6.0,1.0,8.0,4.0,32.25,83.25,5.0,1.0,965,19.0,45.0,0.03007518796992481,9.625,0.07792207792207792,0.15037593984962405
4,6,0,0,0,0,23,437,5244,0,1,625,2,0,53.0,10.6,4517.8,0.0,0.0,5.0,11.0,32.72727272727273,106.36363636363636,4.142857142857143,0.0,950,19.0,-2.0,0.029649595687331536,10.6,0.0,0.1228340392760878
3,0,2,0,0,1,70,13930,167160,0,1,613,2,0,33.0,11.0,3576.6666666666665,2.0,0.0,3.0,4.0,54.75,106.25,3.75,1.0,722,199.0,9.0,0.017937219730941704,11.0,0.06060606060606061,0.06726457399103139
0,6,2,0,0,0,39,741,8892,1,1,617,3,1,75.0,10.714285714285714,3020.285714285714,2.0,1.0,6.0,3.0,51.333333333333336,67.0,3.3333333333333335,0.0,849,19.0,56.0,0.01910828025477707,12.5,0.02666666666666667,0.06369426751592357
2,6,0,1,0,0,35,665,7980,0,1,615,1,0,59.0,9.833333333333334,2428.5,0.0,0.0,6.0,6.0,41.166666666666664,65.83333333333333,4.2,1.0,813,19.0,29.0,0.023715415019762848,9.833333333333334,0.0,0.09960474308300396
4,6,1,1,1,2,5,245,2940,0,1,620,0,0,102.0,12.75,3738.25,1.0,0.0,8.0,1.0,16.0,1.0,4.0,0.0,881,49.0,95.0,0.058823529411764705,12.75,0.00980392156862745,0.10817776539426024
1,0,2,0,0,2,44,2156,25872,1,1,694,2,0,24.0,12.0,5166.0,0.0,1.0,2.0,4.0,29.5,39.25,4.0,0.0,1114,49.0,4.0,0.03278688524590164,12.0,0.0,0.13114754098360656
1,6,0,0,0,2,9,0,0,1,0,624,0,0,111.0,9.25,3230.4166666666665,8.0,0.0,9.0,4.0,36.0,88.29166666666666,4.0,0.0,1287,0.0,24.0,0.02702702702702703,12.333333333333334,0.07207207207207207,0.10817776539426024
0,6,4,0,0,2,31,1519,18228,0,0,635,1,1,68.0,11.333333333333334,1711.6666666666667,1.0,0.0,5.0,4.0,30.25,119.0,4.0,0.0,1258,49.0,46.0,0.032,13.6,0.014705882352941176,0.128
0,4,0,0,0,2,43,0,0,0,1,617,0,0,100.0,10.0,3249.5,4.0,1.0,9.0,6.0,24.666666666666668,94.33333333333333,4.0,0.0,676,0.0,62.0,0.03896103896103896,11.11111111111111,0.04,0.15584415584415584
1,5,0,0,1,1,4,796,9552,1,1,655,1,0,30.0,15.0,5760.0,4.0,1.0,2.0,2.0,28.0,100.0,3.0,1.0,1048,199.0,12.0,0.034482758620689655,15.0,0.13333333333333333,0.10344827586206896
1,5,2,0,0,1,41,8159,97908,0,0,653,0,0,56.0,9.333333333333334,2619.1666666666665,6.0,1.0,6.0,5.0,24.4,55.0,3.2,0.0,861,199.0,19.0,0.03937007874015748,9.333333333333334,0.10714285714285714,0.12598425196850394
3,1,3,0,0,1,32,6368,76416,1,1,627,0,0,50.0,10.0,3219.6,0.0,0.0,5.0,4.0,44.75,116.5,3.5,1.0,1079,199.0,30.0,0.02185792349726776,10.0,0.0,0.07650273224043716
4,6,4,0,0,0,29,551,6612,1,1,622,1,0,51.0,10.2,3842.4,0.0,2.0,4.0,3.0,36.333333333333336,88.33333333333333,4.5,0.0,718,19.0,36.0,0.026785714285714284,12.75,0.0,0.12053571428571427
2,6,1,0,0,1,23,4577,54924,1,1,630,0,0,71.0,8.875,2751.625,8.0,2.0,8.0,5.0,41.2,91.8,4.0,0.0,1033,199.0,30.0,0.023696682464454975,8.875,0.11267605633802817,0.0947867298578199
1,6,1,0,0,0,29,551,6612,0,0,619,0,0,69.0,9.857142857142858,2907.285714285714,6.0,0.0,5.0,5.0,42.6,77.2,3.0,0.0,704,19.0,32.0,0.02293577981651376,13.8,0.08695652173913043,0.06880733944954127
2,5,3,0,1,0,26,494,5928,1,1,642,1,2,24.0,8.0,1224.0,9.0,0.0,3.0,5.0,39.8,91.6,4.25,1.0,793,19.0,-19.0,0.02450980392156863,8.0,0.375,0.10416666666666669
0,6,3,0,0,2,28,1372,16464,1,0,616,2,1,74.0,10.571428571428571,2762.0,5.0,0.0,6.0,3.0,22.333333333333332,102.33333333333333,4.0,0.0,1194,49.0,49.0,0.04285714285714286,12.333333333333334,0.06756756756756757,0.17142857142857143
4,6,2,1,1,0,10,190,2280,0,0,686,0,1,57.0,11.4,4502.6,6.0,0.0,5.0,5.0,50.4,116.2,4.2,0.0,1095,19.0,20.0,0.019455252918287938,11.4,0.10526315789473684,0.08171206225680934
2,3,3,0,0,2,87,4263,51156,0,1,632,2,0,34.0,11.333333333333334,3875.3333333333335,4.0,1.0,3.0,4.0,29.5,38.0,4.0,0.0,972,49.0,6.0,0.03278688524590164,11.333333333333334,0.11764705882352941,0.13114754098360656
4,6,1,0,0,1,30,5970,71640,1,1,760,1,2,107.0,10.7,3861.2,4.0,0.0,8.0,5.0,34.8,112.6,4.5,1.0,822,199.0,74.0,0.02793296089385475,13.375,0.037383177570093455,0.12569832402234637
1,3,4,1,0,2,30,0,0,1,1,620,1,0,55.0,9.166666666666666,2882.0,1.0,0.0,6.0,6.0,49.833333333333336,118.33333333333333,4.0,0.0,691,0.0,23.0,0.019672131147540982,9.166666666666666,0.01818181818181818,0.07868852459016393
0,4,4,0,0,2,42,2058,24696,1,1,621,2,0,27.0,9.0,3761.6666666666665,0.0,0.0,3.0,9.0,44.55555555555556,82.55555555555556,4.0,0.0,1325,49.0,-18.0,0.02195121951219512,9.0,0.0,0.08780487804878048
2,4,4,0,0,2,19,931,11172,1,0,612,2,0,76.0,10.857142857142858,3533.4285714285716,11.0,1.0,7.0,4.0,59.5,41.0,4.0,1.0,669,49.0,34.0,0.01652892561983471,10.857142857142858,0.14473684210526316,0.10817776539426024
0,6,0,0,0,0,18,342,4104,1,1,708,2,0,36.0,12.0,3120.6666666666665,2.0,1.0,3.0,6.0,36.833333333333336,86.16666666666667,3.25,0.0,1296,19.0,2.0,0.026431718061674006,12.0,0.05555555555555555,0.08590308370044052
1,5,0,0,0,2,18,882,10584,1,1,628,3,0,43.0,8.6,3216.6,5.0,0.0,5.0,4.0,21.0,34.0,3.5,0.0,866,49.0,13.0,0.045454545454545456,8.6,0.11627906976744186,0.1590909090909091
2,6,2,0,1,2,3,147,1764,1,1,622,1,0,69.0,9.857142857142858,2829.0,6.0,1.0,7.0,4.0,36.0,88.29166666666666,4.0,0.0,873,49.0,24.0,0.02702702702702703,9.857142857142858,0.08695652173913043,0.10817776539426024
0,2,3,0,1,2,47,2303,27636,0,1,627,0,0,123.0,11.181818181818182,3729.6363636363635,5.0,3.0,10.0,4.0,47.0,95.25,5.0,0.0,1299,49.0,93.0,0.020833333333333332,12.3,0.04065040650406504,0.10416666666666666
1,6,0,0,0,0,69,1311,15732,0,1,637,1,1,45.0,11.25,3631.0,2.0,0.0,4.0,7.0,30.714285714285715,105.57142857142857,3.5,0.0,785,19.0,6.0,0.03153153153153153,11.25,0.044444444444444446,0.11036036036036034
2,0,4,0,0,1,105,20895,250740,0,0,655,3,0,99.0,11.0,4484.111111111111,2.0,0.0,8.0,2.0,38.5,75.0,3.5,0.0,976,199.0,85.0,0.02531645569620253,12.375,0.020202020202020204,0.08860759493670886
0,6,1,0,1,0,28,532,6384,0,1,655,2,1,72.0,9.0,1452.0,2.0,2.0,7.0,3.0,40.333333333333336,67.66666666666667,4.0,0.0,1214,19.0,53.0,0.024193548387096774,10.285714285714286,0.027777777777777776,0.0967741935483871
1,6,0,0,0,2,33,1617,19404,1,1,627,0,1,42.0,8.4,3193.6,2.0,1.0,5.0,4.0,30.75,85.75,3.0,0.0,891,49.0,18.0,0.031496062992125984,8.4,0.047619047619047616,0.09448818897637795
1,6,3,0,0,0,15,285,3420,0,1,611,0,1,53.0,10.6,3245.4,4.0,0.0,5.0,5.0,23.8,90.2,3.0,0.0,633,19.0,20.0,0.04032258064516129,10.6,0.07547169811320754,0.12096774193548387
1,6,3,0,0,2,17,833,9996,0,1,623,3,0,79.0,9.875,3281.25,3.0,1.0,7.0,2.0,51.0,83.5,3.5,0.0,1257,49.0,63.0,0.019230769230769232,11.285714285714286,0.0379746835443038,0.06730769230769232
0,6,2,0,0,2,54,2646,31752,0,1,615,2,0,50.0,10.0,3021.392857142857,2.0,0.0,5.0,7.0,33.285714285714285,74.71428571428571,4.0,0.0,783,49.0,24.0,0.029166666666666667,10.5,0.047619047619047616,0.11666666666666667
0,6,3,0,0,0,39,0,0,1,1,613,0,0,61.0,10.166666666666666,2699.1666666666665,2.0,3.0,5.0,1.0,19.0,26.0,4.0,0.0,665,0.0,52.0,0.05,12.2,0.03278688524590164,0.2
3,5,4,1,0,0,74,1406,16872,0,1,647,3,0,36.0,9.0,1649.5,1.0,0.0,4.0,5.0,45.8,96.6,4.0,0.0,905,19.0,9.0,0.021367521367521368,9.0,0.027777777777777776,0.08547008547008547
0,5,1,0,0,0,10,0,0,0,0,629,0,0,68.0,9.714285714285714,2801.5714285714284,4.0,1.0,5.0,2.0,46.5,123.0,5.0,0.0,1298,0.0,50.0,0.021052631578947368,13.6,0.058823529411764705,0.10526315789473684
2,6,1,1,0,0,35,665,7980,0,1,619,0,0,48.0,8.0,2309.3333333333335,4.0,1.0,6.0,3.0,48.333333333333336,111.66666666666667,3.5,0.0,687,19.0,25.0,0.020270270270270268,8.0,0.08333333333333333,0.07094594594594594
3,3,0,1,0,1,22,4378,52536,0,1,634,1,1,54.0,9.0,2133.0,1.0,1.0,5.0,4.0,24.25,119.5,4.0,0.0,816,199.0,32.0,0.039603960396039604,10.8,0.018518518518518517,0.15841584158415842
1,6,2,0,0,0,13,247,2964,1,1,612,1,1,97.0,10.777777777777779,3463.8888888888887,0.0,0.0,8.0,3.0,39.0,128.33333333333334,3.0,0.0,647,19.0,82.0,0.025,12.125,0.0,0.07500000000000001
0,6,3,0,0,1,34,6766,81192,1,0,632,1,0,49.0,9.8,2896.8,1.0,0.0,5.0,4.0,20.0,69.25,4.0,0.0,681,199.0,27.0,0.047619047619047616,9.8,0.02040816326530612,0.19047619047619047
3,5,4,0,0,0,25,475,5700,1,1,621,0,0,53.0,10.6,2918.8,2.0,0.0,5.0,2.0,33.5,105.0,4.0,0.0,722,19.0,39.0,0.028985507246376812,10.6,0.03773584905660377,0.10817776539426024
2,6,3,0,0,1,45,8955,107460,1,1,613,1,1,35.0,8.75,3706.25,2.0,0.0,3.0,4.0,47.5,98.0,3.0,1.0,887,199.0,11.0,0.020618556701030927,11.666666666666666,0.05714285714285714,0.061855670103092786
0,5,0,0,0,1,40,7960,95520,0,1,615,3,0,27.0,9.0,3554.6666666666665,2.0,1.0,3.0,3.0,40.0,75.33333333333333,4.333333333333333,0.0,934,199.0,8.0,0.024390243902439025,9.0,0.07407407407407407,0.1056910569105691
3,6,1,0,0,1,23,4577,54924,0,1,655,2,0,98.0,10.88888888888889,3163.4444444444443,4.0,1.0,7.0,5.0,36.0,89.8,4.5,0.0,1315,199.0,65.0,0.02702702702702703,14.0,0.04081632653061224,0.12162162162162163
0,4,1,0,0,0,27,513,6156,0,1,621,1,1,71.0,11.833333333333334,3022.5,3.0,0.0,5.0,4.0,53.75,82.75,3.5,0.0,1221,19.0,45.0,0.0182648401826484,14.2,0.04225352112676056,0.0639269406392694
0,5,1,1,0,2,41,2009,24108,1,1,621,0,0,88.0,9.777777777777779,1484.5555555555557,3.0,1.0,9.0,1.0,24.0,5.0,4.0,0.0,715,49.0,77.0,0.04,9.777777777777779,0.03409090909090909,0.16
3,0,1,0,0,1,9,0,0,0,1,630,2,0,4.0,4.0,2304.0,0.0,0.0,1.0,3.0,35.0,91.33333333333333,3.6666666666666665,0.0,1216,0.0,-11.0,0.027777777777777776,4.0,0.0,0.10185185185185185
1,3,4,0,0,2,11,539,6468,1,1,611,0,0,39.0,9.75,3537.75,4.0,1.0,4.0,3.0,47.666666666666664,75.33333333333333,4.333333333333333,0.0,611,49.0,16.0,0.020547945205479454,9.75,0.10256410256410256,0.08904109589041097
2,6,4,1,0,1,60,11940,143280,0,1,765,0,1,46.0,9.2,1280.6,0.0,1.0,5.0,5.0,39.6,122.0,3.6666666666666665,0.0,986,199.0,21.0,0.02463054187192118,9.2,0.0,0.09031198686371099
3,4,3,0,0,2,38,1862,22344,0,1,630,1,0,85.0,12.142857142857142,3928.0,7.0,0.0,6.0,3.0,37.333333333333336,102.33333333333333,4.0,0.0,1180,49.0,56.0,0.02608695652173913,14.166666666666666,0.08235294117647059,0.10434782608695652
3,4,0,0,0,1,20,3980,47760,0,1,650,2,0,37.0,12.333333333333334,2970.6666666666665,3.0,1.0,3.0,3.0,13.666666666666666,87.66666666666667,3.5,1.0,1217,199.0,16.0,0.06818181818181819,12.333333333333334,0.08108108108108109,0.23863636363636367
0,6,4,1,0,0,49,931,11172,1,0,615,3,0,43.0,10.75,3866.5,2.0,1.0,4.0,2.0,64.0,86.0,3.0,0.0,1315,19.0,29.0,0.015384615384615385,10.75,0.046511627906976744,0.046153846153846156
3,5,2,0,0,0,71,1349,16188,0,1,621,4,0,27.0,9.0,3423.6666666666665,0.0,0.0,3.0,5.0,39.6,130.0,4.333333333333333,0.0,777,19.0,2.0,0.02463054187192118,9.0,0.0,0.10673234811165844
1,3,1,0,1,2,61,2989,35868,0,1,682,2,1,32.0,8.0,3364.0,4.0,0.0,4.0,2.0,33.5,80.0,4.5,1.0,1025,49.0,14.0,0.028985507246376812,8.0,0.125,0.13043478260869565
1,1,2,0,1,2,55,2695,32340,1,1,615,0,0,51.0,12.75,3000.25,3.0,1.0,3.0,4.0,27.0,88.25,4.0,0.0,921,49.0,25.0,0.03571428571428571,17.0,0.058823529411764705,0.14285714285714285
2,6,3,0,1,0,8,152,1824,1,0,632,0,2,21.0,10.5,1484.0,0.0,0.0,2.0,7.0,32.0,100.57142857142857,4.0,0.0,1017,19.0,-14.0,0.030303030303030304,10.5,0.0,0.12121212121212122
4,5,0,0,0,0,42,798,9576,1,1,677,1,0,48.0,9.6,2994.6,3.0,3.0,5.0,2.0,43.5,54.0,3.0,0.0,1210,19.0,32.0,0.02247191011235955,9.6,0.0625,0.06741573033707865
4,2,2,0,0,1,7,0,0,0,1,661,1,1,71.0,10.142857142857142,3261.1428571428573,7.0,0.0,7.0,3.0,41.333333333333336,89.33333333333333,4.0,0.0,898,0.0,42.0,0.023622047244094488,10.142857142857142,0.09859154929577464,0.09448818897637795
3,6,0,0,1,2,69,3381,40572,1,0,626,0,1,28.0,9.333333333333334,1140.0,4.0,0.0,3.0,5.0,37.8,49.0,4.6,1.0,811,49.0,-5.0,0.025773195876288662,9.333333333333334,0.14285714285714285,0.11855670103092783
3,6,3,1,1,0,28,532,6384,0,1,611,0,0,44.0,11.0,3994.5,3.0,0.0,3.0,8.0,29.75,81.625,3.8333333333333335,1.0,615,19.0,-2.0,0.032520325203252036,14.666666666666666,0.06818181818181818,0.12466124661246614
0,6,3,0,0,2,23,1127,13524,1,1,658,2,0,68.0,11.333333333333334,2990.6666666666665,1.0,1.0,6.0,3.0,58.0,76.0,3.0,0.0,1261,49.0,51.0,0.01694915254237288,11.333333333333334,0.014705882352941176,0.05084745762711865
0,5,2,0,0,1,22,4378,52536,0,1,622,4,1,23.0,11.5,3425.0,0.0,0.0,2.0,4.0,40.25,68.25,3.6666666666666665,1.0,1213,199.0,3.0,0.024242424242424242,11.5,0.0,0.08888888888888888
3,6,3,0,0,1,117,23283,279396,0,1,628,1,1,48.0,12.0,3238.25,2.0,0.0,4.0,4.0,39.25,76.25,4.0,0.0,685,199.0,24.0,0.024844720496894408,12.0,0.041666666666666664,0.09937888198757763
4,4,3,0,0,2,16,0,0,1,1,726,0,0,36.0,12.0,4989.0,4.0,0.0,3.0,5.0,30.6,98.4,3.5,0.0,1166,0.0,3.0,0.03164556962025316,12.0,0.1111111111111111,0.11075949367088606
2,1,2,1,0,0,26,494,5928,1,0,640,3,0,52.0,10.4,2699.8,5.0,0.0,5.0,3.0,30.333333333333332,78.0,4.0,0.0,764,19.0,27.0,0.03191489361702128,10.4,0.09615384615384616,0.12765957446808512
4,6,0,0,0,0,22,418,5016,0,1,688,1,0,69.0,9.857142857142858,1783.857142857143,7.0,1.0,6.0,4.0,26.25,120.5,4.0,0.0,1295,19.0,35.0,0.03669724770642202,11.5,0.10144927536231885,0.14678899082568808
4,5,1,0,0,1,26,0,0,1,1,640,0,0,50.0,12.5,3121.0,2.0,1.0,4.0,5.0,28.8,96.4,4.0,0.0,915,0.0,21.0,0.03355704697986577,12.5,0.04,0.1342281879194631
0,5,4,0,0,2,35,0,0,0,1,674,0,0,80.0,10.0,3324.875,0.0,0.0,7.0,6.0,23.166666666666668,112.0,4.25,1.0,783,0.0,50.0,0.041379310344827586,11.428571428571429,0.0,0.17586206896551723
1,6,2,0,0,1,39,0,0,0,1,628,1,0,51.0,10.2,3343.4,1.0,0.0,4.0,2.0,53.0,119.5,5.0,0.0,1091,0.0,39.0,0.018518518518518517,12.75,0.0196078431372549,0.09259259259259259
3,6,1,0,0,2,44,2156,25872,1,1,689,0,0,70.0,10.0,3264.5714285714284,4.0,0.0,7.0,3.0,13.0,70.33333333333333,3.0,0.0,1280,49.0,47.0,0.07142857142857142,10.0,0.05714285714285714,0.21428571428571427
0,5,4,0,0,2,26,1274,15288,1,0,680,1,0,20.0,10.0,4379.5,3.0,0.0,2.0,3.0,30.666666666666668,115.0,4.666666666666667,0.0,1133,49.0,-1.0,0.031578947368421054,10.0,0.15,0.1473684210526316
0,3,0,0,0,1,69,13731,164772,0,1,636,1,0,72.0,10.285714285714286,3004.285714285714,4.0,0.0,6.0,7.0,32.857142857142854,113.42857142857143,4.333333333333333,0.0,1015,199.0,29.0,0.029535864978902957,12.0,0.05555555555555555,0.1279887482419128
4,6,0,0,0,2,9,0,0,1,1,625,0,0,42.0,10.5,4314.0,0.0,0.0,4.0,7.0,45.0,86.14285714285714,4.4,0.0,814,0.0,7.0,0.021739130434782608,10.5,0.0,0.09565217391304348
0,6,0,0,0,0,111,2109,25308,1,1,719,1,0,25.0,8.333333333333334,2993.6666666666665,0.0,0.0,3.0,5.0,28.8,121.0,3.6666666666666665,0.0,1216,19.0,0.0,0.03355704697986577,8.333333333333334,0.0,0.12304250559284116
0,2,3,1,1,1,19,3781,45372,0,1,728,1,0,58.0,11.6,5508.4,0.0,0.0,5.0,2.0,20.5,143.0,5.0,1.0,1290,199.0,48.0,0.046511627906976744,11.6,0.0,0.23255813953488372
3,1,3,0,0,0,50,950,11400,0,1,668,1,0,62.0,8.857142857142858,3251.1428571428573,3.0,1.0,7.0,6.0,43.0,67.5,3.2,0.0,1087,19.0,26.0,0.022727272727272728,8.857142857142858,0.04838709677419355,0.07272727272727274
3,4,1,1,1,0,17,0,0,0,0,616,2,0,92.0,11.5,3316.5,5.0,2.0,8.0,4.0,8.0,123.75,4.333333333333333,0.0,1021,0.0,62.0,0.1111111111111111,11.5,0.05434782608695652,0.4814814814814814
1,0,1,0,0,0,23,437,5244,1,0,654,1,1,92.0,9.2,2432.3,5.0,1.0,10.0,5.0,55.0,88.6,4.0,1.0,863,19.0,57.0,0.017857142857142856,9.2,0.05434782608695652,0.07142857142857142
1,6,0,1,0,2,25,1225,14700,1,1,702,2,0,40.0,10.0,3553.5,4.0,0.0,4.0,3.0,16.333333333333332,131.66666666666666,3.5,0.0,1249,49.0,17.0,0.057692307692307696,10.0,0.1,0.20192307692307693
0,6,4,0,0,1,6,1194,14328,1,0,612,1,1,33.0,11.0,5595.666666666667,5.0,1.0,3.0,1.0,36.0,31.0,4.0,0.0,744,199.0,18.0,0.02702702702702703,11.0,0.15151515151515152,0.10810810810810811
1,6,2,1,1,1,12,0,0,1,1,627,1,3,66.0,9.428571428571429,3404.8571428571427,1.0,1.0,7.0,4.0,36.0,88.29166666666666,4.0,0.0,730,0.0,24.0,0.02702702702702703,9.428571428571429,0.015151515151515152,0.10817776539426024
3,0,4,0,0,0,17,0,0,0,0,644,1,0,75.0,12.5,5823.333333333333,0.0,1.0,6.0,6.0,39.0,100.83333333333333,4.25,0.0,900,0.0,45.0,0.025,12.5,0.0,0.10625000000000001
2,6,3,0,0,2,36,1764,21168,1,1,623,0,0,79.0,9.875,3355.75,4.0,1.0,8.0,6.0,48.333333333333336,95.83333333333333,4.25,1.0,967,49.0,41.0,0.020270270270270268,9.875,0.05063291139240506,0.08614864864864864
0,6,2,1,0,2,30,0,0,0,1,705,2,2,98.0,10.88888888888889,2606.4444444444443,7.0,1.0,8.0,4.0,32.5,62.75,4.0,1.0,1142,0.0,64.0,0.029850746268656716,12.25,0.07142857142857142,0.11940298507462686
1,4,4,0,0,2,33,1617,19404,1,1,669,1,1,88.0,11.0,2845.5,4.0,1.0,8.0,2.0,66.0,79.0,4.0,1.0,825,49.0,70.0,0.014925373134328358,11.0,0.045454545454545456,0.05970149253731343
4,6,2,0,0,1,11,0,0,0,0,611,0,0,49.0,8.166666666666666,1633.3333333333333,3.0,0.0,5.0,2.0,14.5,81.5,5.0,0.0,645,0.0,33.0,0.06451612903225806,9.8,0.061224489795918366,0.3225806451612903
0,6,4,0,1,0,24,0,0,0,0,646,2,0,23.0,11.5,2233.5,0.0,1.0,2.0,2.0,30.0,62.5,4.0,0.0,959,0.0,13.0,0.03225806451612903,11.5,0.0,0.12903225806451613
4,6,3,0,1,2,7,343,4116,1,0,631,2,0,62.0,10.333333333333334,4356.166666666667,2.0,0.0,6.0,3.0,48.0,67.0,4.5,0.0,1138,49.0,43.0,0.02040816326530612,10.333333333333334,0.03225806451612903,0.09183673469387754
2,6,4,1,1,0,10,190,2280,0,1,651,0,1,51.0,12.75,4399.25,5.0,0.0,4.0,5.0,45.2,124.6,4.333333333333333,2.0,1295,19.0,16.0,0.021645021645021644,12.75,0.09803921568627451,0.09379509379509378
1,6,3,1,0,1,10,1990,23880,1,1,616,0,1,93.0,10.333333333333334,3185.4444444444443,4.0,0.0,8.0,5.0,38.4,81.2,4.6,0.0,810,199.0,60.0,0.025380710659898477,11.625,0.043010752688172046,0.11675126903553298
4,6,1,0,0,1,23,4577,54924,0,0,616,2,0,42.0,10.5,4260.0,5.0,2.0,4.0,3.0,48.333333333333336,137.66666666666666,3.0,0.0,1006,199.0,17.0,0.020270270270270268,10.5,0.11904761904761904,0.0608108108108108
4,6,3,1,0,0,18,342,4104,1,1,634,2,0,46.0,9.2,4541.0,5.0,0.0,5.0,4.0,19.25,94.5,4.25,0.0,1035,19.0,16.0,0.04938271604938271,9.2,0.10869565217391304,0.20987654320987653
4,6,2,1,0,2,51,2499,29988,1,1,619,4,2,67.0,11.166666666666666,2580.0,0.0,1.0,5.0,3.0,27.333333333333332,72.66666666666667,4.0,1.0,840,49.0,52.0,0.03529411764705882,13.4,0.0,0.10817776539426024
2,3,3,0,0,1,1,199,2388,0,1,625,0,0,50.0,7.142857142857143,2568.714285714286,1.0,1.0,6.0,5.0,23.8,88.6,3.6666666666666665,0.0,1002,199.0,23.0,0.04032258064516129,8.333333333333334,0.02,0.14784946236559138
2,6,4,0,0,1,40,7960,95520,1,1,612,0,0,63.0,10.5,1844.1666666666667,5.0,1.0,6.0,5.0,23.0,76.2,4.25,0.0,637,199.0,28.0,0.041666666666666664,10.5,0.07936507936507936,0.17708333333333331
4,6,2,0,1,1,16,3184,38208,0,0,617,3,0,51.0,10.2,2638.4,1.0,1.0,5.0,8.0,35.25,65.625,3.8,0.0,749,199.0,9.0,0.027586206896551724,10.2,0.0196078431372549,0.10482758620689654
3,6,3,0,0,1,45,8955,107460,1,1,629,0,0,15.0,5.0,896.6666666666666,0.0,0.0,3.0,5.0,29.8,112.8,4.0,0.0,850,199.0,-10.0,0.032467532467532464,5.0,0.0,0.12987012987012986
3,6,2,0,0,2,15,735,8820,0,1,693,1,0,46.0,9.2,2389.0,6.0,0.0,5.0,4.0,64.25,79.25,4.5,1.0,1190,49.0,14.0,0.01532567049808429,9.2,0.13043478260869565,0.06896551724137931
1,6,0,1,1,2,26,1274,15288,0,1,775,0,0,71.0,10.142857142857142,4556.142857142857,2.0,0.0,6.0,4.0,38.5,140.75,4.0,0.0,1322,49.0,47.0,0.02531645569620253,11.833333333333334,0.028169014084507043,0.10126582278481013
3,6,3,0,0,1,6,1194,14328,0,1,612,1,1,57.0,9.5,2447.8333333333335,4.0,0.0,6.0,5.0,30.2,99.2,4.5,0.0,634,199.0,24.0,0.032051282051282055,9.5,0.07017543859649122,0.14423076923076925
3,6,3,0,0,1,24,4776,57312,0,1,634,0,1,51.0,8.5,2708.3333333333335,2.0,1.0,5.0,5.0,16.6,91.4,3.25,1.0,1278,199.0,22.0,0.056818181818181816,10.2,0.0392156862745098,0.1846590909090909
1,6,4,0,0,2,12,588,7056,0,1,614,0,1,65.0,10.833333333333334,3920.8333333333335,6.0,1.0,6.0,2.0,66.0,97.5,5.0,0.0,663,49.0,43.0,0.014925373134328358,10.833333333333334,0.09230769230769231,0.07462686567164178
4,6,4,0,0,0,13,247,2964,0,1,619,1,0,59.0,8.428571428571429,1781.7142857142858,9.0,0.0,6.0,4.0,33.25,109.0,4.333333333333333,0.0,871,19.0,21.0,0.029197080291970802,9.833333333333334,0.15254237288135594,0.1265206812652068
0,5,0,0,0,2,5,245,2940,0,1,611,5,2,26.0,8.666666666666666,1327.3333333333333,0.0,0.0,3.0,5.0,42.2,112.0,3.5,0.0,644,49.0,1.0,0.023148148148148147,8.666666666666666,0.0,0.08101851851851852
4,6,4,0,0,1,54,10746,128952,0,0,657,1,0,45.0,7.5,2296.3333333333335,6.0,2.0,5.0,2.0,59.0,152.0,3.0,0.0,1056,199.0,23.0,0.016666666666666666,9.0,0.13333333333333333,0.05
3,5,1,1,0,1,8,1592,19104,0,1,616,0,0,50.0,10.0,3615.0,3.0,0.0,5.0,4.0,44.0,57.25,4.0,1.0,620,199.0,24.0,0.022222222222222223,10.0,0.06,0.08888888888888889
0,6,4,0,0,2,24,1176,14112,1,1,612,0,1,76.0,9.5,2476.0,0.0,0.0,7.0,4.0,42.0,86.25,4.0,0.0,850,49.0,56.0,0.023255813953488372,10.857142857142858,0.0,0.09302325581395349
4,5,1,0,0,1,27,5373,64476,0,1,667,3,0,63.0,10.5,2872.8333333333335,10.0,0.0,6.0,2.0,32.5,84.5,3.0,0.0,1217,199.0,33.0,0.029850746268656716,10.5,0.15873015873015872,0.08955223880597014
3,6,4,0,1,0,18,342,4104,0,1,613,0,0,25.0,8.333333333333334,2411.0,1.0,1.0,3.0,5.0,38.6,68.2,3.75,0.0,988,19.0,-2.0,0.025252525252525252,8.333333333333334,0.04,0.0946969696969697
0,2,4,0,0,1,40,7960,95520,1,1,626,1,1,37.0,12.333333333333334,1725.6666666666667,1.0,0.0,3.0,6.0,38.0,74.5,4.25,0.0,1261,199.0,5.0,0.02564102564102564,12.333333333333334,0.02702702702702703,0.10897435897435898
3,6,3,0,0,2,25,0,0,0,1,666,1,1,9.0,9.0,1953.0,0.0,0.0,1.0,4.0,16.25,105.0,4.333333333333333,0.0,851,0.0,-11.0,0.057971014492753624,9.0,0.0,0.25120772946859904
0,6,3,0,0,0,46,874,10488,1,1,612,2,1,53.0,10.6,3424.6,2.0,1.0,5.0,7.0,38.285714285714285,61.57142857142857,4.0,1.0,766,19.0,14.0,0.025454545454545455,10.6,0.03773584905660377,0.10181818181818182
