account_id,account_name,industry,country,signup_date,referral_source,plan_tier_x,seats_x,is_trial,churn_flag,subscription_id,plan_tier_y,seats_y,mrr_amount,arr_amount,billing_frequency,auto_renew_flag,subscription_age_days,total_upgrades,total_downgrades,total_usage,average_usage,average_usage_duration,total_errors,beta_feature_usage,unique_features_used,total_support_tickets,average_resolution_time,average_first_response_time,average_satisfaction,escalation_count
A-b7b7b7,Company_338,FinTech,US,2024-06-30,event,Basic,24,False,True,S-1c2a4a,Pro,24,1176,14112,annual,True,613,1,0,43.0,10.75,2740.25,4.0,0.0,4.0,3.0,17.0,99.0,5.0,0.0
A-ccc747,Company_339,HealthTech,FR,2024-01-12,event,Pro,16,False,True,S-934bd4,Basic,16,304,3648,annual,True,668,2,0,77.0,9.625,2917.125,6.0,1.0,8.0,4.0,32.25,83.25,5.0,1.0
A-bb3bd4,Company_340,HealthTech,US,2024-01-27,ads,Basic,23,False,False,S-550202,Basic,23,437,5244,annual,True,625,2,0,53.0,10.6,4517.8,0.0,0.0,5.0,11.0,32.72727272727273,106.36363636363636,4.142857142857143,0.0
A-09316c,Company_341,FinTech,AU,2024-09-11,organic,Enterprise,70,False,False,S-d98caa,Enterprise,70,13930,167160,annual,True,613,2,0,33.0,11.0,3576.6666666666665,2.0,0.0,3.0,4.0,54.75,106.25,3.75,1.0
A-96bbc6,Company_342,Cybersecurity,US,2024-05-07,organic,Enterprise,39,False,False,S-0bccd9,Basic,39,741,8892,monthly,True,617,3,1,75.0,10.714285714285714,3020.285714285714,2.0,1.0,6.0,3.0,51.333333333333336,67.0,3.3333333333333335,0.0
A-bc4d48,Company_343,EdTech,US,2024-06-12,ads,Pro,35,True,False,S-03bfa3,Basic,35,665,7980,annual,True,615,1,0,59.0,9.833333333333334,2428.5,0.0,0.0,6.0,6.0,41.166666666666664,65.83333333333333,4.2,1.0
A-b30291,Company_344,HealthTech,US,2024-04-05,event,Basic,5,True,True,S-d92159,Pro,5,245,2940,annual,True,620,0,0,102.0,12.75,3738.25,1.0,0.0,8.0,1.0,16.0,1.0,,0.0
A-cdf020,Company_345,DevTools,AU,2023-08-16,organic,Pro,23,False,False,S-d031a4,Pro,44,2156,25872,monthly,True,694,2,0,24.0,12.0,5166.0,0.0,1.0,2.0,4.0,29.5,39.25,4.0,0.0
A-e6afc1,Company_346,DevTools,US,2023-02-24,ads,Pro,1,False,False,S-aaed3e,Pro,9,0,0,monthly,False,624,0,0,111.0,9.25,3230.4166666666665,8.0,0.0,9.0,,,,,
A-e3bd71,Company_347,Cybersecurity,US,2023-03-25,partner,Basic,31,False,False,S-eccbe0,Pro,31,1519,18228,annual,False,635,1,1,68.0,11.333333333333334,1711.6666666666667,1.0,0.0,5.0,4.0,30.25,119.0,4.0,0.0
A-b179bf,Company_348,Cybersecurity,IN,2024-10-27,ads,Basic,43,False,False,S-01ae7f,Pro,43,0,0,annual,True,617,0,0,100.0,10.0,3249.5,4.0,1.0,9.0,6.0,24.666666666666668,94.33333333333333,4.0,0.0
A-098560,Company_349,DevTools,UK,2023-10-21,ads,Enterprise,1,False,True,S-27c993,Enterprise,4,796,9552,monthly,True,655,1,0,30.0,15.0,5760.0,4.0,1.0,2.0,2.0,28.0,100.0,3.0,1.0
A-82861f,Company_350,DevTools,UK,2024-04-25,organic,Basic,41,False,False,S-c51ab8,Enterprise,41,8159,97908,annual,False,653,0,0,56.0,9.333333333333334,2619.1666666666665,6.0,1.0,6.0,5.0,24.4,55.0,3.2,0.0
A-94c3cd,Company_351,FinTech,CA,2023-09-20,other,Enterprise,32,False,False,S-c43200,Enterprise,32,6368,76416,monthly,True,627,0,0,50.0,10.0,3219.6,0.0,0.0,5.0,4.0,44.75,116.5,3.5,1.0
A-a33200,Company_352,HealthTech,US,2024-09-15,partner,Basic,29,False,False,S-ba228b,Basic,29,551,6612,monthly,True,622,1,0,51.0,10.2,3842.4,0.0,2.0,4.0,3.0,36.333333333333336,88.33333333333333,4.5,0.0
A-034368,Company_353,EdTech,US,2023-11-05,event,Enterprise,19,False,False,S-cc80ee,Enterprise,23,4577,54924,monthly,True,630,0,0,71.0,8.875,2751.625,8.0,2.0,8.0,5.0,41.2,91.8,4.0,0.0
A-b54c01,Company_354,DevTools,US,2024-09-29,event,Enterprise,29,False,False,S-175429,Basic,29,551,6612,annual,False,619,0,0,69.0,9.857142857142858,2907.285714285714,6.0,0.0,5.0,5.0,42.6,77.2,3.0,0.0
A-d82ef9,Company_355,EdTech,UK,2024-07-02,other,Basic,26,False,True,S-5aff5f,Basic,26,494,5928,monthly,True,642,1,2,24.0,8.0,1224.0,9.0,0.0,3.0,5.0,39.8,91.6,4.25,1.0
A-bb2f49,Company_356,Cybersecurity,US,2023-05-28,other,Pro,8,False,False,S-e44831,Pro,28,1372,16464,monthly,False,616,2,1,74.0,10.571428571428571,2762.0,5.0,0.0,6.0,3.0,22.333333333333332,102.33333333333333,4.0,0.0
A-1f559b,Company_357,HealthTech,US,2023-09-04,organic,Enterprise,5,True,True,S-6754a4,Basic,10,190,2280,annual,False,686,0,1,57.0,11.4,4502.6,6.0,0.0,5.0,5.0,50.4,116.2,4.2,0.0
A-5a215a,Company_358,EdTech,FR,2024-01-05,other,Enterprise,87,False,False,S-878fe0,Pro,87,4263,51156,annual,True,632,2,0,34.0,11.333333333333334,3875.3333333333335,4.0,1.0,3.0,4.0,29.5,38.0,4.0,0.0
A-3f9cc0,Company_359,HealthTech,US,2024-06-03,event,Basic,22,False,False,S-d1fb2e,Enterprise,30,5970,71640,monthly,True,760,1,2,107.0,10.7,3861.2,4.0,0.0,8.0,5.0,34.8,112.6,4.5,1.0
A-f9cc74,Company_360,DevTools,FR,2024-10-12,partner,Enterprise,30,True,False,S-e33883,Pro,30,0,0,monthly,True,620,1,0,55.0,9.166666666666666,2882.0,1.0,0.0,6.0,6.0,49.833333333333336,118.33333333333333,4.0,0.0
A-ed510f,Company_361,Cybersecurity,IN,2023-01-17,partner,Basic,42,False,False,S-3d4f7a,Pro,42,2058,24696,monthly,True,621,2,0,27.0,9.0,3761.6666666666665,0.0,0.0,3.0,9.0,44.55555555555556,82.55555555555556,4.0,0.0
A-5c9849,Company_362,EdTech,IN,2024-11-03,partner,Basic,19,False,False,S-240a09,Pro,19,931,11172,monthly,False,612,2,0,76.0,10.857142857142858,3533.4285714285716,11.0,1.0,7.0,4.0,59.5,41.0,,1.0
A-a7bd4b,Company_363,Cybersecurity,US,2023-02-15,ads,Enterprise,5,False,False,S-711528,Basic,18,342,4104,monthly,True,708,2,0,36.0,12.0,3120.6666666666665,2.0,1.0,3.0,6.0,36.833333333333336,86.16666666666667,3.25,0.0
A-d4ac0e,Company_364,DevTools,UK,2024-04-20,ads,Basic,18,False,False,S-b76ba6,Pro,18,882,10584,monthly,True,628,3,0,43.0,8.6,3216.6,5.0,0.0,5.0,4.0,21.0,34.0,3.5,0.0
A-ffdfd5,Company_365,EdTech,US,2024-04-13,organic,Basic,3,False,True,S-ef7534,Pro,3,147,1764,monthly,True,622,1,0,69.0,9.857142857142858,2829.0,6.0,1.0,7.0,,,,,
A-0dbdc6,Company_366,Cybersecurity,DE,2023-02-12,other,Pro,30,False,True,S-de3416,Pro,47,2303,27636,annual,True,627,0,0,123.0,11.181818181818182,3729.6363636363635,5.0,3.0,10.0,4.0,47.0,95.25,5.0,0.0
A-7cfe77,Company_367,DevTools,US,2024-07-10,ads,Pro,69,False,False,S-bd5207,Basic,69,1311,15732,annual,True,637,1,1,45.0,11.25,3631.0,2.0,0.0,4.0,7.0,30.714285714285715,105.57142857142857,3.5,0.0
A-1f0636,Company_368,EdTech,AU,2024-01-01,partner,Pro,105,False,False,S-c62428,Enterprise,105,20895,250740,annual,False,655,3,0,99.0,11.0,4484.111111111111,2.0,0.0,8.0,2.0,38.5,75.0,3.5,0.0
A-40de06,Company_369,Cybersecurity,US,2023-05-08,event,Enterprise,28,False,True,S-f52c97,Basic,28,532,6384,annual,True,655,2,1,72.0,9.0,1452.0,2.0,2.0,7.0,3.0,40.333333333333336,67.66666666666667,4.0,0.0
A-cb5333,Company_370,DevTools,US,2024-03-26,ads,Pro,33,False,False,S-74704b,Pro,33,1617,19404,monthly,True,627,0,1,42.0,8.4,3193.6,2.0,1.0,5.0,4.0,30.75,85.75,3.0,0.0
A-309e54,Company_371,DevTools,US,2024-12-09,other,Pro,15,False,False,S-e98d6b,Basic,15,285,3420,annual,True,611,0,1,53.0,10.6,3245.4,4.0,0.0,5.0,5.0,23.8,90.2,3.0,0.0
A-6e7827,Company_372,DevTools,US,2023-03-26,other,Basic,1,False,False,S-22083e,Pro,17,833,9996,annual,True,623,3,0,79.0,9.875,3281.25,3.0,1.0,7.0,2.0,51.0,83.5,3.5,0.0
A-50bb9f,Company_373,Cybersecurity,US,2024-07-12,organic,Pro,2,False,False,S-b279c9,Pro,54,2646,31752,annual,True,615,2,0,,,,,,,7.0,33.285714285714285,74.71428571428571,4.0,0.0
A-5fe118,Company_374,Cybersecurity,US,2024-11-07,other,Enterprise,39,False,False,S-6c6e62,Basic,39,0,0,monthly,True,613,0,0,61.0,10.166666666666666,2699.1666666666665,2.0,3.0,5.0,1.0,19.0,26.0,4.0,0.0
A-5247b3,Company_375,FinTech,UK,2024-03-12,partner,Pro,16,True,False,S-d0429b,Basic,74,1406,16872,annual,True,647,3,0,36.0,9.0,1649.5,1.0,0.0,4.0,5.0,45.8,96.6,4.0,0.0
A-f44180,Company_376,Cybersecurity,UK,2023-02-13,event,Pro,9,False,False,S-029c20,Basic,10,0,0,annual,False,629,0,0,68.0,9.714285714285714,2801.5714285714284,4.0,1.0,5.0,2.0,46.5,123.0,5.0,0.0
A-c16cf7,Company_377,EdTech,US,2024-10-16,event,Pro,13,True,False,S-6b9696,Basic,35,665,7980,annual,True,619,0,0,48.0,8.0,2309.3333333333335,4.0,1.0,6.0,3.0,48.333333333333336,111.66666666666667,3.5,0.0
A-d42431,Company_378,FinTech,FR,2024-06-09,ads,Enterprise,22,True,False,S-48ce17,Enterprise,22,4378,52536,annual,True,634,1,1,54.0,9.0,2133.0,1.0,1.0,5.0,4.0,24.25,119.5,4.0,0.0
A-6965e1,Company_379,DevTools,US,2024-11-25,organic,Basic,13,False,False,S-dacc80,Basic,13,247,2964,monthly,True,612,1,1,97.0,10.777777777777779,3463.8888888888887,0.0,0.0,8.0,3.0,39.0,128.33333333333334,3.0,0.0
A-0354fe,Company_380,Cybersecurity,US,2024-10-22,other,Basic,34,False,False,S-9ea111,Enterprise,34,6766,81192,monthly,False,632,1,0,49.0,9.8,2896.8,1.0,0.0,5.0,4.0,20.0,69.25,4.0,0.0
A-0a62f5,Company_381,FinTech,UK,2024-09-11,partner,Pro,16,False,False,S-d8c527,Basic,25,475,5700,monthly,True,621,0,0,53.0,10.6,2918.8,2.0,0.0,5.0,2.0,33.5,105.0,,0.0
A-f5641b,Company_382,EdTech,US,2024-03-30,other,Pro,31,False,False,S-9a115f,Enterprise,45,8955,107460,monthly,True,613,1,1,35.0,8.75,3706.25,2.0,0.0,3.0,4.0,47.5,98.0,3.0,1.0
A-b44e3e,Company_383,Cybersecurity,UK,2024-02-12,ads,Basic,40,False,False,S-f22b7f,Enterprise,40,7960,95520,annual,True,615,3,0,27.0,9.0,3554.6666666666665,2.0,1.0,3.0,3.0,40.0,75.33333333333333,4.333333333333333,0.0
A-3b37d9,Company_384,FinTech,US,2023-01-27,event,Enterprise,23,False,False,S-3af70e,Enterprise,23,4577,54924,annual,True,655,2,0,98.0,10.88888888888889,3163.4444444444443,4.0,1.0,7.0,5.0,36.0,89.8,4.5,0.0
A-54d94a,Company_385,Cybersecurity,IN,2023-05-01,event,Basic,27,False,False,S-6d6ab6,Basic,27,513,6156,annual,True,621,1,1,71.0,11.833333333333334,3022.5,3.0,0.0,5.0,4.0,53.75,82.75,3.5,0.0
A-7f29a7,Company_386,Cybersecurity,UK,2024-09-18,event,Basic,41,True,False,S-fcbd92,Pro,41,2009,24108,monthly,True,621,0,0,88.0,9.777777777777779,1484.5555555555557,3.0,1.0,9.0,1.0,24.0,5.0,4.0,0.0
A-089363,Company_387,FinTech,AU,2023-05-06,event,Basic,2,False,False,S-00b0bc,Enterprise,9,0,0,annual,True,630,2,0,4.0,4.0,2304.0,0.0,0.0,1.0,3.0,35.0,91.33333333333333,3.6666666666666665,0.0
A-524364,Company_388,DevTools,FR,2024-12-31,partner,Enterprise,3,False,False,S-47b86b,Pro,11,539,6468,monthly,True,611,0,0,39.0,9.75,3537.75,4.0,1.0,4.0,3.0,47.666666666666664,75.33333333333333,4.333333333333333,0.0
A-855a48,Company_389,EdTech,US,2023-12-22,partner,Pro,14,True,False,S-c1316c,Enterprise,60,11940,143280,annual,True,765,0,1,46.0,9.2,1280.6,0.0,1.0,5.0,5.0,39.6,122.0,3.6666666666666665,0.0
A-756192,Company_390,FinTech,IN,2023-06-11,other,Basic,19,False,False,S-e89b90,Pro,38,1862,22344,annual,True,630,1,0,85.0,12.142857142857142,3928.0,7.0,0.0,6.0,3.0,37.333333333333336,102.33333333333333,4.0,0.0
A-49b828,Company_391,FinTech,IN,2023-05-05,ads,Pro,6,False,False,S-f3d5d7,Enterprise,20,3980,47760,annual,True,650,2,0,37.0,12.333333333333334,2970.6666666666665,3.0,1.0,3.0,3.0,13.666666666666666,87.66666666666667,3.5,1.0
A-c7ffc2,Company_392,Cybersecurity,US,2023-01-27,partner,Pro,30,True,False,S-8a7e47,Basic,49,931,11172,monthly,False,615,3,0,43.0,10.75,3866.5,2.0,1.0,4.0,2.0,64.0,86.0,3.0,0.0
A-751c58,Company_393,FinTech,UK,2024-07-18,organic,Basic,15,False,False,S-f497df,Basic,71,1349,16188,annual,True,621,4,0,27.0,9.0,3423.6666666666665,0.0,0.0,3.0,5.0,39.6,130.0,4.333333333333333,0.0
A-72799b,Company_394,DevTools,FR,2023-11-13,event,Enterprise,20,False,True,S-89a8a2,Pro,61,2989,35868,annual,True,682,2,1,32.0,8.0,3364.0,4.0,0.0,4.0,2.0,33.5,80.0,4.5,1.0
A-812c5b,Company_395,DevTools,CA,2024-02-25,organic,Basic,55,False,True,S-542c37,Pro,55,2695,32340,monthly,True,615,0,0,51.0,12.75,3000.25,3.0,1.0,3.0,4.0,27.0,88.25,4.0,0.0
A-69b156,Company_396,EdTech,US,2023-11-21,other,Pro,7,False,True,S-c2f293,Basic,8,152,1824,monthly,False,632,0,2,21.0,10.5,1484.0,0.0,0.0,2.0,7.0,32.0,100.57142857142857,4.0,0.0
A-075038,Company_397,HealthTech,UK,2023-05-12,ads,Basic,17,False,False,S-da7360,Basic,42,798,9576,monthly,True,677,1,0,48.0,9.6,2994.6,3.0,3.0,5.0,2.0,43.5,54.0,3.0,0.0
A-940b8b,Company_398,HealthTech,DE,2024-03-19,organic,Basic,1,False,False,S-b7cbc2,Enterprise,7,0,0,annual,True,661,1,1,71.0,10.142857142857142,3261.1428571428573,7.0,0.0,7.0,3.0,41.333333333333336,89.33333333333333,4.0,0.0
A-2d1036,Company_399,FinTech,US,2024-06-14,ads,Pro,69,False,True,S-b95aac,Pro,69,3381,40572,monthly,False,626,0,1,28.0,9.333333333333334,1140.0,4.0,0.0,3.0,5.0,37.8,49.0,4.6,1.0
A-0f6450,Company_400,FinTech,US,2024-12-27,other,Pro,28,True,True,S-9c9700,Basic,28,532,6384,annual,True,611,0,0,44.0,11.0,3994.5,3.0,0.0,3.0,8.0,29.75,81.625,3.8333333333333335,1.0
A-9affe6,Company_401,Cybersecurity,US,2023-03-22,other,Pro,7,False,False,S-01daf5,Pro,23,1127,13524,monthly,True,658,2,0,68.0,11.333333333333334,2990.6666666666665,1.0,1.0,6.0,3.0,58.0,76.0,3.0,0.0
A-80eeb6,Company_402,Cybersecurity,UK,2023-05-09,organic,Enterprise,22,False,False,S-88cc86,Enterprise,22,4378,52536,annual,True,622,4,1,23.0,11.5,3425.0,0.0,0.0,2.0,4.0,40.25,68.25,3.6666666666666665,1.0
A-d4e0d4,Company_403,FinTech,US,2024-10-18,other,Basic,117,False,False,S-61cc6f,Enterprise,117,23283,279396,annual,True,628,1,1,48.0,12.0,3238.25,2.0,0.0,4.0,4.0,39.25,76.25,4.0,0.0
A-c7e58b,Company_404,HealthTech,IN,2023-06-25,other,Pro,3,False,False,S-9e64bd,Pro,16,0,0,monthly,True,726,0,0,36.0,12.0,4989.0,4.0,0.0,3.0,5.0,30.6,98.4,3.5,0.0
A-016043,Company_405,EdTech,CA,2024-07-31,organic,Basic,4,True,False,S-8985d3,Basic,26,494,5928,monthly,False,640,3,0,52.0,10.4,2699.8,5.0,0.0,5.0,3.0,30.333333333333332,78.0,4.0,0.0
A-bbe56f,Company_406,HealthTech,US,2023-02-16,ads,Enterprise,21,False,False,S-f29e7f,Basic,22,418,5016,annual,True,688,1,0,69.0,9.857142857142858,1783.857142857143,7.0,1.0,6.0,4.0,26.25,120.5,4.0,0.0
A-7c5768,Company_407,HealthTech,UK,2024-03-02,event,Enterprise,3,False,False,S-c0789c,Enterprise,26,0,0,monthly,True,640,0,0,50.0,12.5,3121.0,2.0,1.0,4.0,5.0,28.8,96.4,4.0,0.0
A-751bd4,Company_408,Cybersecurity,UK,2024-07-12,partner,Pro,10,False,False,S-d56a2c,Pro,35,0,0,annual,True,674,0,0,80.0,10.0,3324.875,0.0,0.0,7.0,6.0,23.166666666666668,112.0,4.25,1.0
A-4e0e85,Company_409,DevTools,US,2023-09-08,organic,Enterprise,6,False,False,S-1eba7d,Enterprise,39,0,0,annual,True,628,1,0,51.0,10.2,3343.4,1.0,0.0,4.0,2.0,53.0,119.5,5.0,0.0
A-ad3abd,Company_410,FinTech,US,2023-03-03,event,Pro,44,False,False,S-fa2170,Pro,44,2156,25872,monthly,True,689,0,0,70.0,10.0,3264.5714285714284,4.0,0.0,7.0,3.0,13.0,70.33333333333333,3.0,0.0
A-e19ff6,Company_411,Cybersecurity,UK,2023-07-28,partner,Enterprise,1,False,False,S-d90f0a,Pro,26,1274,15288,monthly,False,680,1,0,20.0,10.0,4379.5,3.0,0.0,2.0,3.0,30.666666666666668,115.0,4.666666666666667,0.0
A-7920cc,Company_412,Cybersecurity,FR,2023-11-23,ads,Pro,39,False,False,S-b7d290,Enterprise,69,13731,164772,annual,True,636,1,0,72.0,10.285714285714286,3004.285714285714,4.0,0.0,6.0,7.0,32.857142857142854,113.42857142857143,4.333333333333333,0.0
A-5a92e7,Company_413,HealthTech,US,2024-06-11,ads,Pro,4,False,False,S-51673a,Pro,9,0,0,monthly,True,625,0,0,42.0,10.5,4314.0,0.0,0.0,4.0,7.0,45.0,86.14285714285714,4.4,0.0
A-fdfc91,Company_414,Cybersecurity,US,2023-05-06,ads,Basic,29,False,False,S-53e028,Basic,111,2109,25308,monthly,True,719,1,0,25.0,8.333333333333334,2993.6666666666665,0.0,0.0,3.0,5.0,28.8,121.0,3.6666666666666665,0.0
A-1e50e0,Company_415,Cybersecurity,DE,2023-02-21,other,Pro,19,True,True,S-f9c661,Enterprise,19,3781,45372,annual,True,728,1,0,58.0,11.6,5508.4,0.0,0.0,5.0,2.0,20.5,143.0,5.0,1.0
A-1e1b80,Company_416,FinTech,CA,2023-09-12,other,Enterprise,50,False,False,S-c96d86,Basic,50,950,11400,annual,True,668,1,0,62.0,8.857142857142858,3251.1428571428573,3.0,1.0,7.0,6.0,43.0,67.5,3.2,0.0
A-659280,Company_417,FinTech,IN,2023-11-17,event,Enterprise,13,True,True,S-f83141,Basic,17,0,0,annual,False,616,2,0,92.0,11.5,3316.5,5.0,2.0,8.0,4.0,8.0,123.75,4.333333333333333,0.0
A-f6b2fb,Company_418,DevTools,AU,2024-04-23,event,Basic,23,False,False,S-ada718,Basic,23,437,5244,monthly,False,654,1,1,92.0,9.2,2432.3,5.0,1.0,10.0,5.0,55.0,88.6,4.0,1.0
A-cb6cc6,Company_419,DevTools,US,2023-04-03,ads,Basic,13,True,False,S-9828eb,Pro,25,1225,14700,monthly,True,702,2,0,40.0,10.0,3553.5,4.0,0.0,4.0,3.0,16.333333333333332,131.66666666666666,3.5,0.0
A-d62e02,Company_420,Cybersecurity,US,2024-08-20,partner,Pro,6,False,False,S-90d405,Enterprise,6,1194,14328,monthly,False,612,1,1,33.0,11.0,5595.666666666667,5.0,1.0,3.0,1.0,36.0,31.0,4.0,0.0
A-d535f6,Company_421,DevTools,US,2024-09-03,organic,Basic,12,True,True,S-d538f6,Enterprise,12,0,0,monthly,True,627,1,3,66.0,9.428571428571429,3404.8571428571427,1.0,1.0,7.0,,,,,
A-39868b,Company_422,FinTech,AU,2024-03-17,partner,Pro,9,False,False,S-87b9f7,Basic,17,0,0,annual,False,644,1,0,75.0,12.5,5823.333333333333,0.0,1.0,6.0,6.0,39.0,100.83333333333333,4.25,0.0
A-3cc791,Company_423,EdTech,US,2024-01-10,other,Enterprise,6,False,False,S-dbceba,Pro,36,1764,21168,monthly,True,623,0,0,79.0,9.875,3355.75,4.0,1.0,8.0,6.0,48.333333333333336,95.83333333333333,4.25,1.0
A-337bc1,Company_424,Cybersecurity,US,2023-07-19,organic,Pro,30,True,False,S-28e491,Pro,30,0,0,annual,True,705,2,2,98.0,10.88888888888889,2606.4444444444443,7.0,1.0,8.0,4.0,32.5,62.75,4.0,1.0
A-58b9ff,Company_425,DevTools,IN,2024-05-31,partner,Enterprise,2,False,False,S-150c8e,Pro,33,1617,19404,monthly,True,669,1,1,88.0,11.0,2845.5,4.0,1.0,8.0,2.0,66.0,79.0,4.0,1.0
A-bf7919,Company_426,HealthTech,US,2024-11-27,organic,Pro,3,False,False,S-615a8a,Enterprise,11,0,0,annual,False,611,0,0,49.0,8.166666666666666,1633.3333333333333,3.0,0.0,5.0,2.0,14.5,81.5,5.0,0.0
A-1d5444,Company_427,Cybersecurity,US,2024-01-18,partner,Basic,24,False,True,S-1b713e,Basic,24,0,0,annual,False,646,2,0,23.0,11.5,2233.5,0.0,1.0,2.0,2.0,30.0,62.5,4.0,0.0
A-0f3e88,Company_428,HealthTech,US,2023-07-23,other,Basic,7,False,True,S-5eaab8,Pro,7,343,4116,monthly,False,631,2,0,62.0,10.333333333333334,4356.166666666667,2.0,0.0,6.0,3.0,48.0,67.0,4.5,0.0
A-7641d3,Company_429,EdTech,US,2023-02-16,partner,Pro,8,True,True,S-3b3fac,Basic,10,190,2280,annual,True,651,0,1,51.0,12.75,4399.25,5.0,0.0,4.0,5.0,45.2,124.6,4.333333333333333,2.0
A-cd458b,Company_430,DevTools,US,2024-06-15,other,Basic,10,True,False,S-5d532c,Enterprise,10,1990,23880,monthly,True,616,0,1,93.0,10.333333333333334,3185.4444444444443,4.0,0.0,8.0,5.0,38.4,81.2,4.6,0.0
A-c16b88,Company_431,HealthTech,US,2023-12-02,event,Enterprise,23,False,False,S-1682d4,Enterprise,23,4577,54924,annual,False,616,2,0,42.0,10.5,4260.0,5.0,2.0,4.0,3.0,48.333333333333336,137.66666666666666,3.0,0.0
A-59f724,Company_432,HealthTech,US,2023-11-03,other,Enterprise,3,True,False,S-652885,Basic,18,342,4104,monthly,True,634,2,0,46.0,9.2,4541.0,5.0,0.0,5.0,4.0,19.25,94.5,4.25,0.0
A-87aa7b,Company_433,HealthTech,US,2024-05-16,organic,Pro,24,True,False,S-09076d,Pro,51,2499,29988,monthly,True,619,4,2,67.0,11.166666666666666,2580.0,0.0,1.0,5.0,3.0,27.333333333333332,72.66666666666667,,1.0
A-1e6fc3,Company_434,EdTech,FR,2023-12-06,other,Pro,1,False,False,S-cb8a5c,Enterprise,1,199,2388,annual,True,625,0,0,50.0,7.142857142857143,2568.714285714286,1.0,1.0,6.0,5.0,23.8,88.6,3.6666666666666665,0.0
A-39ddf4,Company_435,EdTech,US,2024-12-05,partner,Enterprise,40,False,False,S-cdd281,Enterprise,40,7960,95520,monthly,True,612,0,0,63.0,10.5,1844.1666666666667,5.0,1.0,6.0,5.0,23.0,76.2,4.25,0.0
A-34ea2f,Company_436,HealthTech,US,2024-08-15,organic,Enterprise,8,False,True,S-947b62,Enterprise,16,3184,38208,annual,False,617,3,0,51.0,10.2,2638.4,1.0,1.0,5.0,8.0,35.25,65.625,3.8,0.0
A-716841,Company_437,FinTech,US,2024-05-06,other,Pro,45,False,False,S-83c56d,Enterprise,45,8955,107460,monthly,True,629,0,0,15.0,5.0,896.6666666666666,0.0,0.0,3.0,5.0,29.8,112.8,4.0,0.0
A-558c72,Company_438,FinTech,US,2023-06-01,organic,Basic,12,False,False,S-ebbda6,Pro,15,735,8820,annual,True,693,1,0,46.0,9.2,2389.0,6.0,0.0,5.0,4.0,64.25,79.25,4.5,1.0
A-b11cd0,Company_439,DevTools,US,2023-01-20,ads,Pro,26,True,True,S-9a1297,Pro,26,1274,15288,annual,True,775,0,0,71.0,10.142857142857142,4556.142857142857,2.0,0.0,6.0,4.0,38.5,140.75,4.0,0.0
A-cc1d8d,Company_440,FinTech,US,2024-12-08,other,Pro,5,False,False,S-51d8db,Enterprise,6,1194,14328,annual,True,612,1,1,57.0,9.5,2447.8333333333335,4.0,0.0,6.0,5.0,30.2,99.2,4.5,0.0
A-7f4db3,Company_441,FinTech,US,2023-03-05,other,Pro,4,False,False,S-c92099,Enterprise,24,4776,57312,annual,True,634,0,1,51.0,8.5,2708.3333333333335,2.0,1.0,5.0,5.0,16.6,91.4,3.25,1.0
A-db5e9e,Company_442,DevTools,US,2024-11-09,partner,Basic,4,False,False,S-23587d,Pro,12,588,7056,annual,True,614,0,1,65.0,10.833333333333334,3920.8333333333335,6.0,1.0,6.0,2.0,66.0,97.5,5.0,0.0
A-cc102e,Company_443,HealthTech,US,2024-04-15,partner,Enterprise,13,False,False,S-01b2dc,Basic,13,247,2964,annual,True,619,1,0,59.0,8.428571428571429,1781.7142857142858,9.0,0.0,6.0,4.0,33.25,109.0,4.333333333333333,0.0
A-82d8a6,Company_444,Cybersecurity,UK,2024-11-28,ads,Basic,5,False,False,S-9d7c19,Pro,5,245,2940,annual,True,611,5,2,26.0,8.666666666666666,1327.3333333333333,0.0,0.0,3.0,5.0,42.2,112.0,3.5,0.0
A-dec005,Company_445,HealthTech,US,2023-10-13,partner,Pro,21,False,False,S-8fd696,Enterprise,54,10746,128952,annual,False,657,1,0,45.0,7.5,2296.3333333333335,6.0,2.0,5.0,2.0,59.0,152.0,3.0,0.0
A-5790f4,Company_446,FinTech,UK,2024-12-22,event,Pro,1,True,False,S-826d19,Enterprise,8,1592,19104,annual,True,616,0,0,50.0,10.0,3615.0,3.0,0.0,5.0,4.0,44.0,57.25,4.0,1.0
A-7c83a1,Company_447,Cybersecurity,US,2024-05-06,partner,Pro,12,False,False,S-3c0121,Pro,24,1176,14112,monthly,True,612,0,1,76.0,9.5,2476.0,0.0,0.0,7.0,4.0,42.0,86.25,4.0,0.0
A-297a2d,Company_448,HealthTech,UK,2023-05-05,event,Pro,27,False,False,S-4daf2d,Enterprise,27,5373,64476,annual,True,667,3,0,63.0,10.5,2872.8333333333335,10.0,0.0,6.0,2.0,32.5,84.5,3.0,0.0
A-4c56c9,Company_449,FinTech,US,2023-12-20,partner,Enterprise,9,False,True,S-1f3254,Basic,18,342,4104,annual,True,613,0,0,25.0,8.333333333333334,2411.0,1.0,1.0,3.0,5.0,38.6,68.2,3.75,0.0
A-cbbe12,Company_450,Cybersecurity,DE,2023-03-22,partner,Enterprise,40,False,False,S-8bf576,Enterprise,40,7960,95520,monthly,True,626,1,1,37.0,12.333333333333334,1725.6666666666667,1.0,0.0,3.0,6.0,38.0,74.5,4.25,0.0
A-4a267b,Company_451,FinTech,US,2024-05-05,other,Pro,25,False,False,S-aef18a,Pro,25,0,0,annual,True,666,1,1,9.0,9.0,1953.0,0.0,0.0,1.0,4.0,16.25,105.0,4.333333333333333,0.0
