account_id,account_name,industry,country,signup_date,referral_source,plan_tier_x,seats_x,is_trial,churn_flag,subscription_id,plan_tier_y,seats_y,mrr_amount,arr_amount,billing_frequency,auto_renew_flag,subscription_age_days,total_upgrades,total_downgrades,total_usage,average_usage,average_usage_duration,total_errors,beta_feature_usage,unique_features_used,total_support_tickets,average_resolution_time,average_first_response_time,average_satisfaction,escalation_count,account_age_days,revenue_per_seat,customer_activity_score,ticket_resolution_efficiency,usage_per_feature,error_rate,satisfaction_index
A-dbc825,Company_252,EdTech,FR,2024-01-07,partner,Enterprise,19,False,False,S-cd6bb6,Basic,19,361,4332,annual,True,647,2,0,92.0,10.222222222222221,2852.4444444444443,11.0,1.0,8.0,6.0,49.5,108.16666666666667,4.0,1.0,970,19.0,40.0,0.019801980198019802,11.5,0.11956521739130435,0.07920792079207921
A-c70870,Company_253,Cybersecurity,US,2024-10-22,partner,Basic,31,False,False,S-6eeae1,Pro,94,4606,55272,annual,True,613,2,1,18.0,9.0,2987.5,3.0,0.0,2.0,5.0,35.6,105.8,4.0,0.0,681,49.0,-13.0,0.0273224043715847,9.0,0.16666666666666666,0.1092896174863388
A-7c4956,Company_254,DevTools,US,2023-05-06,ads,Enterprise,5,False,True,S-6fde5e,Basic,27,513,6156,annual,True,622,0,0,84.0,10.5,2544.125,5.0,1.0,7.0,3.0,13.666666666666666,66.66666666666667,4.0,0.0,1216,19.0,59.0,0.06818181818181819,12.0,0.05952380952380952,0.27272727272727276
A-0651a4,Company_255,HealthTech,FR,2024-10-16,organic,Pro,16,False,False,S-8c10c1,Enterprise,65,12935,155220,annual,True,617,0,0,49.0,12.25,3422.25,5.0,0.0,4.0,4.0,29.25,48.5,4.0,0.0,687,199.0,19.0,0.03305785123966942,12.25,0.10204081632653061,0.1322314049586777
A-3ce5b8,Company_256,FinTech,IN,2023-09-07,ads,Basic,8,False,True,S-e4a862,Enterprise,8,0,0,annual,True,700,0,0,45.0,11.25,1967.0,7.0,1.0,4.0,10.0,42.5,101.8,3.7142857142857144,0.0,1092,0.0,-19.0,0.022988505747126436,11.25,0.15555555555555556,0.08538587848932677
A-bd4708,Company_257,FinTech,US,2024-07-21,ads,Pro,37,True,False,S-bd1ee1,Enterprise,37,7363,88356,monthly,True,624,1,0,118.0,11.8,3813.8,1.0,1.0,9.0,4.0,24.0,90.75,3.5,0.0,774,199.0,96.0,0.04,13.11111111111111,0.00847457627118644,0.14
A-993085,Company_258,HealthTech,US,2023-06-01,ads,Basic,31,True,False,S-0455a5,Enterprise,42,8358,100296,monthly,False,681,2,2,31.0,7.75,1105.75,4.0,1.0,4.0,4.0,46.5,82.0,3.5,0.0,1190,199.0,3.0,0.021052631578947368,7.75,0.12903225806451613,0.07368421052631578
A-92a3af,Company_259,Cybersecurity,IN,2024-07-07,organic,Enterprise,25,False,False,S-9a065e,Pro,25,1225,14700,monthly,True,648,0,2,16.0,8.0,3748.0,4.0,0.0,2.0,4.0,57.5,39.0,4.0,1.0,788,49.0,-12.0,0.017094017094017096,8.0,0.25,0.06837606837606838
A-151c9a,Company_260,FinTech,US,2023-01-27,ads,Enterprise,23,False,False,S-c033fa,Pro,52,2548,30576,monthly,False,799,0,1,68.0,9.714285714285714,3617.714285714286,4.0,0.0,7.0,2.0,31.0,156.5,3.5,0.0,1315,49.0,50.0,0.03125,9.714285714285714,0.058823529411764705,0.109375
A-474ad4,Company_261,EdTech,US,2023-11-28,organic,Basic,8,False,False,S-d88b25,Enterprise,24,4776,57312,annual,False,613,1,1,9.0,9.0,297.0,0.0,0.0,1.0,3.0,33.0,50.666666666666664,5.0,1.0,1010,199.0,-6.0,0.029411764705882353,9.0,0.0,0.14705882352941177
A-4ef964,Company_262,HealthTech,US,2024-03-07,organic,Pro,17,False,False,S-7d651b,Pro,28,1372,16464,monthly,True,657,0,0,23.0,7.666666666666667,2233.0,6.0,0.0,3.0,3.0,42.666666666666664,86.33333333333333,4.0,0.0,910,49.0,-4.0,0.022900763358778626,7.666666666666667,0.2608695652173913,0.0916030534351145
A-fd9422,Company_263,Cybersecurity,US,2024-04-04,organic,Pro,58,False,False,S-b03125,Pro,58,2842,34104,annual,True,622,1,1,119.0,10.818181818181818,3207.7272727272725,10.0,0.0,9.0,6.0,44.333333333333336,116.83333333333333,3.5,1.0,882,49.0,69.0,0.022058823529411763,13.222222222222221,0.08403361344537816,0.07720588235294117
A-0baac2,Company_264,FinTech,DE,2024-05-30,organic,Enterprise,14,False,True,S-33df6f,Enterprise,14,2786,33432,monthly,True,631,0,0,36.0,9.0,2515.0,1.0,0.0,4.0,6.0,43.5,89.0,4.333333333333333,0.0,826,199.0,4.0,0.02247191011235955,9.0,0.027777777777777776,0.09737827715355804
A-bb1486,Company_265,HealthTech,US,2024-11-05,organic,Basic,41,False,False,S-bae2c4,Pro,67,3283,39396,annual,True,617,0,2,16.0,8.0,3239.5,0.0,0.0,2.0,3.0,11.0,78.0,3.0,0.0,667,49.0,1.0,0.08333333333333333,8.0,0.0,0.25
A-560d27,Company_266,DevTools,US,2024-05-05,organic,Pro,23,False,False,S-f3f2bd,Basic,29,0,0,annual,True,625,1,0,34.0,8.5,2659.0,2.0,0.0,4.0,4.0,30.75,59.75,3.6666666666666665,0.0,851,0.0,10.0,0.031496062992125984,8.5,0.058823529411764705,0.11548556430446194
A-0b0d6d,Company_267,DevTools,US,2024-12-30,organic,Pro,3,False,False,S-5c4dd7,Pro,21,1029,12348,annual,True,611,1,0,46.0,9.2,3879.2,3.0,0.0,4.0,5.0,31.4,90.4,4.0,1.0,612,49.0,15.0,0.0308641975308642,11.5,0.06521739130434782,0.1234567901234568
A-2789e3,Company_268,FinTech,US,2024-09-14,partner,Enterprise,11,False,False,S-cf30e2,Pro,11,0,0,monthly,True,628,1,1,58.0,11.6,2615.8,0.0,0.0,5.0,4.0,47.25,83.25,4.0,0.0,719,0.0,38.0,0.02072538860103627,11.6,0.0,0.08290155440414508
A-b07346,Company_269,HealthTech,US,2024-10-10,partner,Pro,51,False,True,S-fd04d6,Enterprise,51,0,0,annual,True,614,1,0,77.0,9.625,3929.625,7.0,2.0,5.0,3.0,42.333333333333336,76.66666666666667,3.5,0.0,693,0.0,48.0,0.023076923076923075,15.4,0.09090909090909091,0.08076923076923076
A-902ef7,Company_270,HealthTech,US,2024-09-03,other,Enterprise,83,False,True,S-b6aabe,Basic,83,1577,18924,annual,True,617,2,0,11.0,11.0,5643.0,3.0,0.0,1.0,2.0,48.5,85.0,4.0,0.0,730,19.0,-5.0,0.020202020202020204,11.0,0.2727272727272727,0.08080808080808081
A-20736a,Company_271,EdTech,IN,2024-03-16,organic,Enterprise,50,False,False,S-62f5b1,Enterprise,50,9950,119400,annual,True,649,1,1,45.0,11.25,3366.5,2.0,1.0,4.0,4.0,42.25,78.25,3.75,0.0,901,199.0,21.0,0.023121387283236993,11.25,0.044444444444444446,0.08670520231213873
A-e4bf56,Company_272,HealthTech,IN,2024-10-28,ads,Pro,17,False,True,S-51569a,Enterprise,22,4378,52536,monthly,True,617,0,1,61.0,12.2,3720.6,0.0,0.0,5.0,8.0,29.125,111.5,3.6666666666666665,0.0,675,199.0,21.0,0.03319502074688797,12.2,0.0,0.12171507607192254
A-cea1f0,Company_273,FinTech,US,2024-04-07,event,Pro,8,False,True,S-b59bff,Enterprise,8,1592,19104,annual,False,615,1,1,39.0,13.0,4045.0,1.0,0.0,3.0,5.0,42.2,107.4,4.333333333333333,0.0,879,199.0,12.0,0.023148148148148147,13.0,0.02564102564102564,0.10030864197530863
A-ef84cf,Company_274,EdTech,US,2024-03-01,partner,Enterprise,8,False,False,S-1ffdd8,Basic,8,152,1824,monthly,True,756,0,1,69.0,11.5,2925.6666666666665,1.0,0.0,6.0,5.0,34.8,79.4,4.333333333333333,1.0,916,19.0,42.0,0.02793296089385475,11.5,0.014492753623188406,0.12104283054003724
A-d49cc5,Company_275,Cybersecurity,FR,2023-09-19,event,Basic,50,False,False,S-8317da,Basic,50,950,11400,monthly,True,632,0,0,74.0,10.571428571428571,3287.714285714286,4.0,2.0,6.0,4.0,32.0,55.25,4.5,0.0,1080,19.0,46.0,0.030303030303030304,12.333333333333334,0.05405405405405406,0.13636363636363635
A-67be94,Company_276,EdTech,US,2023-04-04,organic,Enterprise,26,False,False,S-a707da,Pro,26,1274,15288,monthly,True,624,1,0,29.0,9.666666666666666,2522.6666666666665,4.0,0.0,3.0,5.0,38.6,51.0,4.0,0.0,1248,49.0,-4.0,0.025252525252525252,9.666666666666666,0.13793103448275862,0.10101010101010101
A-4e960a,Company_277,FinTech,US,2024-01-17,other,Enterprise,12,True,True,S-a87ff6,Basic,12,228,2736,monthly,True,634,0,1,41.0,10.25,1986.0,5.0,0.0,4.0,6.0,29.166666666666668,83.16666666666667,4.0,0.0,960,19.0,1.0,0.03314917127071823,10.25,0.12195121951219512,0.13259668508287292
A-c37cab,Company_278,Cybersecurity,UK,2024-07-29,event,Pro,13,False,False,S-cb853a,Basic,23,437,5244,annual,True,625,1,1,52.0,10.4,2777.6,2.0,1.0,5.0,4.0,33.0,101.25,3.75,1.0,766,19.0,28.0,0.029411764705882353,10.4,0.038461538461538464,0.11029411764705882
A-533452,Company_279,DevTools,AU,2024-11-12,organic,Pro,9,False,False,S-8deb5f,Basic,52,988,11856,annual,False,617,1,2,69.0,11.5,3190.5,3.0,0.0,5.0,4.0,32.75,35.5,4.0,0.0,660,19.0,43.0,0.02962962962962963,13.8,0.043478260869565216,0.11851851851851852
A-443b7c,Company_280,Cybersecurity,US,2024-09-06,other,Enterprise,1,False,True,S-1e83a6,Basic,8,152,1824,annual,True,613,4,0,21.0,7.0,2328.0,1.0,0.0,3.0,8.0,29.25,49.0,4.4,0.0,727,19.0,-21.0,0.03305785123966942,7.0,0.047619047619047616,0.14545454545454548
A-1f7acb,Company_281,FinTech,UK,2023-08-06,ads,Basic,64,True,False,S-f4a3ac,Enterprise,64,12736,152832,annual,True,711,1,3,26.0,6.5,2152.25,1.0,0.0,4.0,7.0,41.714285714285715,129.57142857142858,4.4,0.0,1124,199.0,-11.0,0.023411371237458192,6.5,0.038461538461538464,0.10301003344481606
A-f51f16,Company_282,HealthTech,US,2023-12-25,partner,Enterprise,1,False,False,S-e90e70,Basic,2,38,456,annual,True,737,2,0,36.0,9.0,3422.0,2.0,1.0,4.0,4.0,29.25,91.0,3.0,0.0,983,19.0,12.0,0.03305785123966942,9.0,0.05555555555555555,0.09917355371900827
A-5a3eb9,Company_283,DevTools,CA,2023-08-20,other,Enterprise,18,True,False,S-75c1b4,Pro,18,882,10584,annual,True,632,0,2,47.0,9.4,2805.0,1.0,0.0,5.0,3.0,24.0,83.0,,0.0,1110,49.0,30.0,0.04,9.4,0.02127659574468085,
A-5f2961,Company_284,HealthTech,US,2024-11-22,partner,Basic,4,False,False,S-8cad7b,Basic,16,304,3648,annual,True,619,0,0,39.0,13.0,4748.333333333333,2.0,0.0,2.0,1.0,53.0,19.0,,0.0,650,19.0,30.0,0.018518518518518517,19.5,0.05128205128205128,
A-417d2f,Company_285,Cybersecurity,IN,2023-07-04,partner,Pro,4,True,False,S-0a3e58,Pro,33,1617,19404,monthly,True,614,1,0,23.0,11.5,2306.0,2.0,1.0,2.0,6.0,43.5,80.5,4.333333333333333,0.0,1157,49.0,-11.0,0.02247191011235955,11.5,0.08695652173913043,0.09737827715355804
A-e98302,Company_286,EdTech,US,2023-12-26,ads,Enterprise,16,True,False,S-008f3c,Pro,58,2842,34104,annual,True,619,0,0,6.0,6.0,1950.0,0.0,1.0,1.0,9.0,44.44444444444444,99.44444444444444,4.142857142857143,0.0,982,49.0,-39.0,0.022004889975550123,6.0,0.0,0.09116311561299338
A-8bde0c,Company_287,DevTools,US,2024-11-04,organic,Basic,12,False,False,S-937207,Enterprise,12,2388,28656,monthly,True,614,2,0,37.0,7.4,3247.8,6.0,1.0,5.0,3.0,25.666666666666668,86.33333333333333,4.0,0.0,668,199.0,10.0,0.0375,7.4,0.16216216216216217,0.15
A-bcf87c,Company_288,FinTech,US,2024-06-27,event,Pro,10,False,True,S-c555c4,Enterprise,17,3383,40596,monthly,True,629,0,1,31.0,7.75,3611.75,0.0,0.0,4.0,2.0,63.0,49.5,4.0,0.0,798,199.0,21.0,0.015625,7.75,0.0,0.0625
A-54ecc2,Company_289,Cybersecurity,US,2023-06-11,partner,Enterprise,4,False,False,S-eea643,Enterprise,28,5572,66864,monthly,True,673,0,1,51.0,10.2,3796.8,2.0,1.0,5.0,5.0,37.4,72.0,5.0,0.0,1180,199.0,22.0,0.026041666666666668,10.2,0.0392156862745098,0.13020833333333334
A-625d0b,Company_290,EdTech,AU,2024-09-02,ads,Basic,9,False,False,S-29ec80,Enterprise,9,1791,21492,annual,True,613,0,0,42.0,8.4,2093.0,1.0,1.0,4.0,5.0,48.4,72.4,3.0,0.0,731,199.0,15.0,0.020242914979757085,10.5,0.023809523809523808,0.06072874493927126
A-fce879,Company_291,EdTech,UK,2024-09-24,partner,Pro,10,True,True,S-b147b9,Basic,21,399,4788,annual,True,629,0,1,52.0,8.666666666666666,1495.6666666666667,2.0,0.0,6.0,2.0,28.0,61.5,4.0,0.0,709,19.0,38.0,0.034482758620689655,8.666666666666666,0.038461538461538464,0.13793103448275862
A-b07b56,Company_292,DevTools,US,2024-11-08,event,Pro,25,False,True,S-80dc6b,Basic,25,0,0,annual,True,621,0,0,14.0,7.0,1200.5,3.0,0.0,2.0,4.0,31.25,93.75,3.0,0.0,664,0.0,-12.0,0.031007751937984496,7.0,0.21428571428571427,0.09302325581395349
A-6da850,Company_293,FinTech,IN,2023-10-07,organic,Pro,5,False,False,S-42aaf0,Basic,6,114,1368,annual,True,611,3,1,40.0,10.0,2005.25,2.0,0.0,4.0,5.0,49.0,76.4,4.0,0.0,1062,19.0,11.0,0.02,10.0,0.05,0.08
A-342303,Company_294,EdTech,US,2024-03-16,other,Pro,1,True,False,S-52d03a,Enterprise,10,0,0,annual,True,642,0,0,53.0,8.833333333333334,1428.5,1.0,1.0,6.0,3.0,29.333333333333332,71.33333333333333,4.5,0.0,901,0.0,36.0,0.03296703296703297,8.833333333333334,0.018867924528301886,0.14835164835164835
A-e7a1e2,Company_295,Cybersecurity,US,2024-06-23,event,Enterprise,3,False,False,S-df69fe,Enterprise,44,8756,105072,annual,True,613,0,0,35.0,11.666666666666666,2681.6666666666665,0.0,0.0,3.0,1.0,45.0,37.0,4.0,0.0,802,199.0,30.0,0.021739130434782608,11.666666666666666,0.0,0.08695652173913043
A-f1f639,Company_296,EdTech,US,2023-02-26,ads,Basic,2,False,False,S-f52fd6,Enterprise,9,1791,21492,monthly,True,714,1,0,55.0,11.0,3252.8,8.0,1.0,5.0,7.0,20.0,67.57142857142857,4.8,0.0,1285,199.0,4.0,0.047619047619047616,11.0,0.14545454545454545,0.22857142857142854
A-a865bd,Company_297,Cybersecurity,US,2023-09-19,organic,Pro,38,False,False,S-018501,Pro,56,2744,32928,monthly,False,714,0,0,62.0,10.333333333333334,2719.0,3.0,2.0,6.0,2.0,31.5,21.5,3.0,0.0,1080,49.0,46.0,0.03076923076923077,10.333333333333334,0.04838709677419355,0.09230769230769231
A-4e631b,Company_298,FinTech,US,2024-03-16,other,Enterprise,22,False,False,S-f5888c,Basic,22,418,5016,annual,True,632,1,1,62.0,10.333333333333334,2176.5,1.0,1.0,6.0,2.0,24.5,52.0,4.0,0.0,901,19.0,50.0,0.0392156862745098,10.333333333333334,0.016129032258064516,0.1568627450980392
A-7f6b86,Company_299,HealthTech,US,2023-08-24,partner,Basic,45,True,True,S-5ddf8d,Basic,45,855,10260,annual,True,636,3,0,92.0,11.5,3765.125,0.0,0.0,7.0,7.0,40.42857142857143,96.57142857142857,3.6666666666666665,0.0,1106,19.0,57.0,0.02413793103448276,13.142857142857142,0.0,0.08850574712643677
A-8adedc,Company_300,EdTech,US,2024-02-11,event,Basic,4,True,True,S-26deeb,Pro,68,3332,39984,annual,True,726,0,0,19.0,9.5,2693.5,0.0,0.0,2.0,4.0,49.25,56.75,4.0,0.0,935,49.0,-1.0,0.01990049751243781,9.5,0.0,0.07960199004975124
A-2edab2,Company_301,HealthTech,US,2023-11-17,event,Enterprise,17,False,False,S-f73a84,Pro,17,833,9996,monthly,True,627,1,0,51.0,10.2,2006.6,2.0,1.0,5.0,4.0,30.0,102.25,3.0,0.0,1021,49.0,27.0,0.03225806451612903,10.2,0.0392156862745098,0.0967741935483871
A-149a69,Company_302,DevTools,US,2024-10-17,event,Basic,34,False,False,S-4c5456,Basic,34,646,7752,monthly,True,623,0,0,54.0,10.8,3294.6,5.0,0.0,5.0,8.0,33.875,120.875,4.2,0.0,686,19.0,4.0,0.02867383512544803,10.8,0.09259259259259259,0.12043010752688173
A-a6d261,Company_303,FinTech,CA,2023-11-29,other,Pro,9,False,False,S-58d2c8,Basic,13,247,2964,annual,True,653,3,0,51.0,12.75,5026.75,1.0,0.0,4.0,4.0,40.0,63.25,4.666666666666667,1.0,1009,19.0,29.0,0.024390243902439025,12.75,0.0196078431372549,0.11382113821138212
A-443f6f,Company_304,Cybersecurity,US,2024-12-07,organic,Basic,19,False,False,S-e86a94,Pro,19,931,11172,monthly,True,616,1,0,26.0,8.666666666666666,2828.6666666666665,0.0,0.0,3.0,4.0,28.0,122.25,4.666666666666667,0.0,635,49.0,6.0,0.034482758620689655,8.666666666666666,0.0,0.16091954022988506
A-202b67,Company_305,HealthTech,US,2024-03-22,organic,Pro,11,False,False,S-b5162d,Enterprise,29,5771,69252,monthly,True,694,1,0,,,,,,,4.0,36.75,90.5,4.666666666666667,0.0,895,199.0,,0.026490066225165563,,,0.12362030905077263
A-00bed1,Company_306,Cybersecurity,US,2023-11-14,ads,Basic,28,True,False,S-289702,Enterprise,28,5572,66864,annual,False,732,3,0,16.0,8.0,2136.0,3.0,0.0,2.0,4.0,31.75,106.25,4.0,0.0,1024,199.0,-10.0,0.030534351145038167,8.0,0.1875,0.12213740458015267
A-ffc04f,Company_307,EdTech,US,2024-06-06,ads,Pro,13,False,False,S-e27a20,Basic,13,247,2964,monthly,True,614,0,1,59.0,9.833333333333334,2836.3333333333335,9.0,1.0,6.0,7.0,17.714285714285715,58.57142857142857,4.5,1.0,819,19.0,6.0,0.05343511450381679,9.833333333333334,0.15254237288135594,0.24045801526717556
A-65c341,Company_308,FinTech,US,2023-12-26,ads,Pro,11,True,False,S-71827b,Pro,39,1911,22932,monthly,True,657,0,0,32.0,10.666666666666666,3111.3333333333335,0.0,0.0,3.0,5.0,41.4,87.8,4.0,0.0,982,49.0,7.0,0.02358490566037736,10.666666666666666,0.0,0.09433962264150944
A-dcc2f0,Company_309,FinTech,UK,2023-07-22,organic,Basic,15,False,False,S-ff1b11,Basic,32,608,7296,annual,False,642,2,0,62.0,10.333333333333334,3045.6666666666665,2.0,0.0,6.0,2.0,27.0,100.0,,0.0,1139,19.0,48.0,0.03571428571428571,10.333333333333334,0.03225806451612903,
A-ced9aa,Company_310,DevTools,US,2024-10-05,other,Enterprise,3,False,False,S-a72188,Pro,3,147,1764,annual,True,611,0,0,34.0,8.5,2311.25,5.0,0.0,4.0,7.0,28.857142857142858,102.85714285714286,3.0,0.0,698,49.0,-11.0,0.03349282296650718,8.5,0.14705882352941177,0.10047846889952153
A-3d957b,Company_311,HealthTech,UK,2024-04-04,other,Pro,14,False,False,S-2cc962,Enterprise,14,2786,33432,annual,False,687,3,0,22.0,7.333333333333333,2203.3333333333335,2.0,1.0,3.0,3.0,41.333333333333336,79.33333333333333,3.0,0.0,882,199.0,3.0,0.023622047244094488,7.333333333333333,0.09090909090909091,0.07086614173228346
A-89ee83,Company_312,Cybersecurity,US,2024-10-04,organic,Pro,1,False,True,S-bf304b,Enterprise,18,3582,42984,monthly,True,615,3,0,27.0,9.0,2018.3333333333333,1.0,0.0,3.0,5.0,21.8,66.2,4.0,1.0,699,199.0,0.0,0.043859649122807015,9.0,0.037037037037037035,0.17543859649122806
A-883b7d,Company_313,Cybersecurity,IN,2024-03-28,other,Basic,17,False,False,S-8bb388,Enterprise,50,9950,119400,annual,True,742,0,0,65.0,9.285714285714286,2822.4285714285716,4.0,1.0,6.0,7.0,25.571428571428573,62.285714285714285,3.6,1.0,889,199.0,22.0,0.03763440860215054,10.833333333333334,0.06153846153846154,0.13548387096774195
A-dcc3f1,Company_314,HealthTech,US,2023-12-27,event,Pro,21,False,False,S-3dc066,Basic,21,399,4788,annual,False,652,0,1,46.0,11.5,2845.0,4.0,1.0,3.0,9.0,35.666666666666664,83.44444444444444,3.8,0.0,981,19.0,-7.0,0.027272727272727275,15.333333333333334,0.08695652173913043,0.10363636363636364
A-c62e55,Company_315,EdTech,US,2023-02-08,partner,Basic,1,True,False,S-2c3d7d,Pro,14,686,8232,annual,True,611,1,0,32.0,10.666666666666666,2095.0,2.0,0.0,3.0,4.0,27.5,101.25,4.0,0.0,1303,49.0,8.0,0.03508771929824561,10.666666666666666,0.0625,0.14035087719298245
A-e4144b,Company_316,EdTech,UK,2024-10-22,other,Pro,41,False,False,S-35c8a3,Enterprise,41,8159,97908,annual,True,620,1,0,33.0,8.25,1966.5,1.0,0.0,4.0,3.0,57.0,172.33333333333334,4.0,0.0,681,199.0,16.0,0.017241379310344827,8.25,0.030303030303030304,0.06896551724137931
A-e40f45,Company_317,HealthTech,US,2024-04-18,organic,Pro,21,False,False,S-326691,Basic,21,399,4788,monthly,False,648,3,0,85.0,7.7272727272727275,2479.090909090909,6.0,0.0,10.0,7.0,26.714285714285715,96.28571428571429,4.333333333333333,0.0,868,19.0,38.0,0.03608247422680412,8.5,0.07058823529411765,0.15635738831615117
A-96215d,Company_318,FinTech,US,2024-08-08,event,Enterprise,10,False,False,S-cd8a6a,Pro,10,490,5880,annual,False,668,1,0,54.0,9.0,3273.8333333333335,4.0,2.0,5.0,1.0,25.0,115.0,3.0,0.0,756,49.0,41.0,0.038461538461538464,10.8,0.07407407407407407,0.11538461538461539
A-2b9d3e,Company_319,EdTech,US,2023-06-04,partner,Enterprise,1,False,False,S-1e3a06,Enterprise,2,398,4776,monthly,True,616,1,0,59.0,9.833333333333334,2833.3333333333335,3.0,0.0,6.0,3.0,34.666666666666664,79.33333333333333,5.0,0.0,1187,199.0,38.0,0.028037383177570097,9.833333333333334,0.05084745762711865,0.14018691588785048
A-b7724f,Company_320,HealthTech,UK,2023-03-28,organic,Basic,1,False,False,S-d9f26e,Basic,29,551,6612,monthly,True,615,0,0,75.0,12.5,4503.166666666667,1.0,0.0,6.0,3.0,28.666666666666668,92.0,3.0,0.0,1255,19.0,58.0,0.033707865168539325,12.5,0.013333333333333334,0.10112359550561797
A-310452,Company_321,DevTools,FR,2024-12-25,other,Enterprise,9,False,False,S-183460,Basic,9,171,2052,annual,True,613,0,0,71.0,11.833333333333334,2446.1666666666665,0.0,2.0,6.0,5.0,34.2,113.6,3.6,0.0,617,19.0,46.0,0.028409090909090908,11.833333333333334,0.0,0.10227272727272727
A-eb1312,Company_322,FinTech,US,2024-09-16,partner,Pro,25,False,False,S-29ccb8,Basic,25,475,5700,annual,True,614,1,0,58.0,9.666666666666666,2316.8333333333335,5.0,1.0,6.0,1.0,68.0,117.0,5.0,0.0,717,19.0,43.0,0.014492753623188406,9.666666666666666,0.08620689655172414,0.07246376811594203
A-df1e44,Company_323,Cybersecurity,UK,2024-02-23,organic,Enterprise,12,False,False,S-938952,Pro,12,588,7056,monthly,True,624,1,1,33.0,8.25,2604.0,1.0,0.0,4.0,2.0,53.0,109.5,5.0,0.0,923,49.0,21.0,0.018518518518518517,8.25,0.030303030303030304,0.09259259259259259
A-6a7c9d,Company_324,Cybersecurity,US,2024-10-24,organic,Enterprise,26,False,True,S-c0820a,Pro,26,1274,15288,annual,True,616,0,0,22.0,11.0,5536.0,2.0,0.0,2.0,3.0,34.333333333333336,60.0,4.0,0.0,679,49.0,3.0,0.028301886792452827,11.0,0.09090909090909091,0.11320754716981131
A-cbd1a3,Company_325,DevTools,US,2024-11-25,other,Basic,6,False,True,S-dc77b7,Basic,20,380,4560,annual,True,613,2,0,49.0,9.8,1768.6,2.0,0.0,5.0,4.0,34.5,81.75,4.0,0.0,647,19.0,25.0,0.028169014084507043,9.8,0.04081632653061224,0.11267605633802817
A-a8d89d,Company_326,EdTech,US,2023-12-08,ads,Pro,13,False,False,S-3a5c75,Basic,17,323,3876,annual,True,637,2,0,13.0,13.0,4355.0,0.0,0.0,1.0,2.0,44.5,139.0,5.0,0.0,1000,19.0,3.0,0.02197802197802198,13.0,0.0,0.1098901098901099
A-600734,Company_327,DevTools,US,2023-11-14,organic,Pro,29,True,True,S-de9b4b,Pro,36,1764,21168,monthly,True,666,2,0,31.0,10.333333333333334,4533.333333333333,1.0,1.0,3.0,7.0,52.57142857142857,89.42857142857143,3.6666666666666665,1.0,1024,49.0,-6.0,0.018666666666666668,10.333333333333334,0.03225806451612903,0.06844444444444445
A-86fc1d,Company_328,DevTools,UK,2024-07-26,partner,Basic,26,False,False,S-1a3627,Basic,26,0,0,monthly,True,611,3,0,25.0,12.5,3773.5,0.0,0.0,2.0,5.0,27.0,59.2,4.0,0.0,769,0.0,0.0,0.03571428571428571,12.5,0.0,0.14285714285714285
A-78f02b,Company_329,HealthTech,US,2024-11-17,event,Enterprise,11,False,False,S-b37b2a,Pro,11,539,6468,annual,True,634,1,0,45.0,9.0,1792.2,9.0,1.0,5.0,4.0,45.75,55.0,4.0,0.0,655,49.0,7.0,0.0213903743315508,9.0,0.2,0.0855614973262032
A-acb7f7,Company_330,EdTech,US,2024-01-06,ads,Basic,32,False,False,S-eb4b0a,Basic,32,608,7296,annual,True,614,2,1,59.0,9.833333333333334,3376.3333333333335,2.0,0.0,6.0,3.0,41.0,91.0,3.5,0.0,971,19.0,40.0,0.023809523809523808,9.833333333333334,0.03389830508474576,0.08333333333333333
A-712f1c,Company_331,DevTools,US,2023-12-16,ads,Basic,17,False,True,S-19029a,Pro,17,833,9996,annual,True,631,2,0,81.0,9.0,2180.5555555555557,1.0,0.0,7.0,6.0,41.666666666666664,88.83333333333333,4.0,0.0,992,49.0,49.0,0.0234375,11.571428571428571,0.012345679012345678,0.09375
A-3793ee,Company_332,Cybersecurity,CA,2023-03-21,organic,Enterprise,49,True,False,S-efdeae,Enterprise,49,9751,117012,monthly,False,680,1,1,12.0,6.0,2858.0,0.0,0.0,1.0,4.0,43.75,100.25,4.0,0.0,1262,199.0,-8.0,0.0223463687150838,12.0,0.0,0.0893854748603352
A-9a532a,Company_333,HealthTech,US,2024-07-06,partner,Enterprise,11,False,False,S-2ccc04,Enterprise,11,2189,26268,monthly,True,685,0,0,111.0,11.1,4855.7,5.0,1.0,9.0,2.0,57.5,128.5,,0.0,789,199.0,91.0,0.017094017094017096,12.333333333333334,0.04504504504504504,
A-2ebb4b,Company_334,HealthTech,US,2023-05-15,ads,Basic,41,False,False,S-3c87b4,Pro,41,2009,24108,monthly,True,632,1,0,85.0,10.625,2182.0,6.0,2.0,6.0,2.0,43.5,136.5,3.0,0.0,1207,49.0,63.0,0.02247191011235955,14.166666666666666,0.07058823529411765,0.06741573033707865
A-6843f2,Company_335,HealthTech,CA,2024-12-10,ads,Enterprise,21,False,False,S-f9b4d8,Pro,21,1029,12348,annual,True,611,0,1,9.0,9.0,3951.0,0.0,0.0,1.0,2.0,36.5,78.0,3.0,0.0,632,49.0,-1.0,0.02666666666666667,9.0,0.0,0.08
A-c9bb3e,Company_336,EdTech,US,2024-03-24,ads,Pro,5,False,False,S-4df6ec,Basic,10,190,2280,monthly,True,670,1,0,9.0,9.0,3996.0,1.0,0.0,1.0,7.0,27.714285714285715,86.14285714285714,4.2,1.0,893,19.0,-28.0,0.03482587064676617,9.0,0.1111111111111111,0.14626865671641792
